run_id,scenario,transport,filesize,domain,resolved_ip,path,dns_time_s,dns_retries,http_time_s,total_time_s,bytes,throughput_mbps,retransmissions,status,auth_ok,ok,timestamp
6,C,tcp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.20082613500017032,0,2.606964099000834,2.8079895619994204,102400,0.3142352440963699,0,HTTP/1.1 200 OK,True,True,1782083565.4094114
7,C,tcp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.20100596100019175,0,1.4046137669993186,1.606743323000046,102400,0.583220825003061,0,HTTP/1.1 200 OK,True,True,1782083567.263729
8,C,tcp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.2005047510010627,0,3.0099521849988378,3.2109210250000615,102400,0.27216379186445994,0,HTTP/1.1 200 OK,True,True,1782083570.8515196
9,C,tcp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,1.2035025850000238,1,1.4061088240014215,2.610151131000748,102400,0.5826007105685952,0,HTTP/1.1 200 OK,True,True,1782083573.7171304
10,C,tcp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.20065087100010714,0,1.4057192350010155,1.6065551659994526,102400,0.5827621758333613,0,HTTP/1.1 200 OK,True,True,1782083575.581661
1,C,tcp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.2013319750003575,0,14.055162298998766,14.25683330299944,453040,0.2578639735990941,0,HTTP/1.1 200 OK,True,True,1782083741.7200518
2,C,tcp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20041059499999392,0,14.469438165999236,14.670041123999908,419736,0.23206761461481457,0,HTTP/1.1 200 OK,True,True,1782083756.6883547
3,C,tcp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20136316300158796,0,8.467308145000061,8.668835290000061,298104,0.28165173147834965,0,HTTP/1.1 200 OK,True,True,1782083765.605371
4,C,tcp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20052574100009224,0,8.608060267000837,8.809750624001026,324168,0.30126926619480504,0,HTTP/1.1 200 OK,True,True,1782083774.6902645
5,C,tcp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20094624599914823,0,13.393605818000651,13.59550426199894,629696,0.3761173852996063,0,HTTP/1.1 200 OK,True,True,1782083788.570609
6,C,tcp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20128483200096525,0,10.863453883001057,11.065748742999858,455936,0.33575767332225026,0,HTTP/1.1 200 OK,True,True,1782083799.8813193
7,C,tcp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.2006954870012123,0,15.732578257999194,15.933688717999758,890336,0.4527349480291627,0,HTTP/1.1 200 OK,True,True,1782083816.106175
8,C,tcp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.2004689130008046,0,10.19865165200099,10.399318910000147,143168,0.11230347295716114,0,HTTP/1.1 200 OK,True,True,1782083826.7525406
9,C,tcp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20038078200013842,0,8.528088281000237,8.728715344999728,221360,0.2076526346409137,0,HTTP/1.1 200 OK,True,True,1782083835.7255564
10,C,tcp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,1.2017158819999167,1,12.080772695000633,13.28314649999993,305344,0.20220163574560757,0,HTTP/1.1 200 OK,True,True,1782083849.4532719
1,C,rudp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20042773699969985,0,4.507325684000534,4.712627638000413,0,0.0,0,,,False,1782083854.5248523
2,C,rudp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,1.2016441689993371,1,207.67459174299984,208.87702632400033,1048576,0.04039303956056896,35,HTTP/1.1 200 OK,True,True,1782084064.1706417
3,C,rudp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,3.203916549000496,3,176.7062124740005,179.91066454799875,1048576,0.04747206044741777,21,HTTP/1.1 200 OK,True,True,1782084244.8851674
4,C,rudp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,1.2124613989999489,1,179.59132553900054,180.80423497800075,1048576,0.046709427500596666,29,HTTP/1.1 200 OK,True,True,1782084426.6904824
5,C,rudp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.2004920020008285,0,176.26808349599924,176.46992790399963,1048576,0.047590056200902627,23,HTTP/1.1 200 OK,True,True,1782084603.7515574
6,C,rudp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20053471400024137,0,173.33211561899952,173.53348388400082,1048576,0.04839615538091601,30,HTTP/1.1 200 OK,True,True,1782084777.9719906
7,C,rudp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20100862700019206,0,12.213484075999077,12.414589799000169,0,0.0,0,,,False,1782084790.656432
8,C,rudp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20048610800040478,0,183.66937958299968,183.87040320800043,1048576,0.04567232719490519,24,HTTP/1.1 200 OK,True,True,1782084974.9313745
9,C,rudp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,1.2018406329989375,1,178.7722338980002,179.97528077400057,1048576,0.046923438931720136,31,HTTP/1.1 200 OK,True,True,1782085155.4267542
10,C,rudp,1mb,webserver.redes2.local,172.28.0.10,/file_1mb.bin,0.20089066500077024,0,171.68545639500007,171.88678117900054,1048576,0.048860329675800646,27,HTTP/1.1 200 OK,True,True,1782085328.0441341
1,C,tcp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20069480500023928,0,14.546124884000164,14.747170742997696,453039,0.24915996726980658,0,HTTP/1.1 200 OK,True,True,1782085343.1359012
2,C,tcp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,1.202230556998984,1,8.334016901000723,9.536531988000206,300999,0.28893533917730063,0,HTTP/1.1 200 OK,True,True,1782085353.0135324
3,C,tcp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.2012972950033145,0,10.921321428002557,11.123537890998705,629695,0.461259201389638,0,HTTP/1.1 200 OK,True,True,1782085364.4095356
4,C,tcp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20090264000100433,0,14.997277991998999,15.199360570000863,300999,0.1605619367250948,0,HTTP/1.1 200 OK,True,True,1782085379.972432
5,C,tcp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.2055458360009652,0,19.06631832799758,19.27206424600081,499375,0.20953180007141795,0,HTTP/1.1 200 OK,True,True,1782085399.5336535
6,C,tcp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20071312000072794,0,15.236623394001072,15.437805297999148,583359,0.30629305977579196,0,HTTP/1.1 200 OK,True,True,1782085415.3101385
7,C,tcp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20080304899965995,0,11.27479529500124,11.475799437997921,351679,0.2495328674612261,0,HTTP/1.1 200 OK,True,True,1782085427.0463963
8,C,tcp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.2010005119991547,0,10.209998081001686,10.411157559999992,208327,0.16323372313861306,0,HTTP/1.1 200 OK,True,True,1782085437.7851398
9,C,tcp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.2015882409978076,0,13.329645705001894,13.531633525999496,458831,0.27537476098277724,0,HTTP/1.1 200 OK,True,True,1782085451.5669487
10,C,tcp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20046112999989418,0,11.47120434399767,11.671815967998555,366159,0.25535871493150997,0,HTTP/1.1 200 OK,True,True,1782085463.4903839
1,C,rudp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20502327199938009,0,1863.2835660349992,1863.503720501998,10485760,0.04502056559136974,287,HTTP/1.1 200 OK,True,True,1782087333.688197
2,C,rudp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20901364900055341,0,1823.265747739999,1823.4892558730025,10485760,0.04600869626601591,290,HTTP/1.1 200 OK,True,True,1782089164.471363
3,C,rudp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20456492099765455,0,1848.5690461270024,1848.7872444480017,10485760,0.04537892710891837,293,HTTP/1.1 200 OK,True,True,1782091023.1947305
4,C,rudp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20746303700070712,0,1842.6612856879983,1842.8891289979983,10485760,0.04552441658786969,266,HTTP/1.1 200 OK,True,True,1782092875.315375
5,C,rudp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.2057709500004421,0,1864.8675685569979,1865.1002825140022,10485760,0.04498232550899558,288,HTTP/1.1 200 OK,True,True,1782094750.5173798
6,C,rudp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.21727352699963376,0,1901.282889484999,1901.528373784,10485760,0.04412077785159169,278,HTTP/1.1 200 OK,True,True,1782096663.9274514
7,C,rudp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20633802500015008,0,1891.1815533189983,1891.4138974950001,10485760,0.04435643941893418,304,HTTP/1.1 200 OK,True,True,1782098568.8511918
8,C,rudp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.2048693920005462,0,11.21441518699794,11.419523315998958,0,0.0,0,,,False,1782098580.6633177
9,C,rudp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.2034997230002773,0,1891.8806400329995,1892.1100222479981,10485760,0.04434004885135713,262,HTTP/1.1 200 OK,True,True,1782100516.7412078
10,C,rudp,10mb,webserver.redes2.local,172.28.0.10,/file_10mb.bin,0.20818773899736698,0,1080.2439055510004,1080.4683442819987,5680967,0.042071735620501795,166,HTTP/1.1 200 OK,True,True,1782101624.846297
1,C,rudp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.4046303639988764,0,16.252359545003856,16.657680428004824,102400,0.050404988748346424,3,HTTP/1.1 200 OK,True,True,1782143882.0941188
2,C,rudp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.20089824800379574,0,16.062607576997834,16.263633980001032,102400,0.05100043663975957,2,HTTP/1.1 200 OK,True,True,1782143898.7356503
3,C,rudp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.20165301499946509,0,4.310724848000973,4.5133946369969635,0,0.0,0,,,False,1782143903.639928
4,C,rudp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.20253124400187517,0,27.009555643002386,27.21234751600423,102400,0.030330006566110897,5,HTTP/1.1 200 OK,True,True,1782143931.2105536
5,C,rudp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.20138157700421289,0,17.049459595997178,17.25104373099748,102400,0.04804844372852318,0,HTTP/1.1 200 OK,True,True,1782143948.8190658
6,C,rudp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,3.20477823499823,3,19.04999570899963,22.255014301998017,102400,0.04300263435823201,4,HTTP/1.1 200 OK,True,True,1782143971.4834824
7,C,rudp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.20193491700047161,0,19.043095884997456,19.245189943001606,102400,0.043018215365148826,4,HTTP/1.1 200 OK,True,True,1782143991.082582
8,C,rudp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,1.202492803997302,1,16.04160562200559,17.24424500099849,102400,0.05106720731721742,0,HTTP/1.1 200 OK,True,True,1782144008.7193675
9,C,rudp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.20086485300271306,0,24.997093964004307,25.19809843799885,102400,0.032771809442315336,4,HTTP/1.1 200 OK,True,True,1782144034.2727923
10,C,rudp,100kb,webserver.redes2.local,172.28.0.10,/file_100kb.bin,0.20285889400111046,0,10.013606768996397,10.216564251000818,0,0.0,0,,,False,1782144044.8673246
